date,Skew_sharpe_3y,Trend_sharpe_3y,50% skew / 50% trend_sharpe_3y,Skew_sharpe_5y,Trend_sharpe_5y,50% skew / 50% trend_sharpe_5y,skew_trend_correlation_3y
1999-12-31,1.657647028841925,1.1637207430935401,1.6387056253804184,0.8764505066910687,1.1230508111036805,1.3443380661990274,0.3600391579665602
2000-01-03,1.6209894176996718,1.1961802320786263,1.6431409985971355,0.8673335311605924,1.1435304057412317,1.3546266517501526,0.36081219741331755
2000-01-04,1.7474286424636523,1.1324305153461702,1.663184947289202,0.9053885857112773,1.1087281481964257,1.35376675076914,0.3512099676098247
2000-01-05,1.7188699217961048,1.146991702165615,1.6602238305266248,0.9108535301462128,1.0998421582975295,1.349614977576548,0.3509702407457944
2000-01-06,1.7335883592542425,1.1325219671908686,1.6573075356270006,0.9096424103899203,1.0794919536860081,1.3339472293717365,0.3501881482095977
2000-01-07,1.7558624752221261,1.105890260950038,1.648307320422166,0.902589052580698,1.0711136391057465,1.32352185464102,0.35067033158457295
2000-01-10,1.7739393518846438,1.1147444229887542,1.6633752760209515,0.9055080362152969,1.0760905138734493,1.328881833015495,0.3507651191538737
2000-01-11,1.7652722952209021,1.1206784694571077,1.6631442839209738,0.9205258997502105,1.0977449000097184,1.3541069041424458,0.35108613269987915
2000-01-12,1.7371284928363961,1.113999221793339,1.6451038520352752,0.9171102803102066,1.107987774316753,1.3601010275772327,0.3505702198471991
2000-01-13,1.7343261870134548,1.0557272720676683,1.6025353573534997,0.9448171124824406,1.0889721580295828,1.3630290977684156,0.347264074942362
2000-01-14,1.729216145085487,1.065054440604534,1.6067197499174688,0.9633810643676797,1.0838289586329788,1.3688391735590661,0.34721372592683025
2000-01-18,1.7037593965520132,1.0640440270122777,1.593937641408661,0.9373931960237128,1.094213549786374,1.3614076041397771,0.3470414904337307
2000-01-19,1.7116077425878349,1.061347777544332,1.595599624900721,0.9295432677576285,1.089738656760371,1.3534470280751774,0.3471567867393204
2000-01-20,1.7116203049681122,1.0504129872113417,1.5878594997398008,0.919554011644616,1.0898569558394031,1.3476640176391397,0.34683834203140085
2000-01-21,1.6933392644251932,1.0414367534311741,1.5723812157099826,0.9295647100507128,1.1268119852752045,1.3820674878184096,0.3467919166270163
2000-01-24,1.7348279065617136,0.9638848900277674,1.539851951026439,0.9326084856681833,1.0946615546231002,1.3615664691801328,0.3401454748845328
2000-01-25,1.7778765569161032,0.9505899440910737,1.5513981791973963,0.9522199202072825,1.092904319640572,1.371448300268229,0.340484319244212
2000-01-26,1.7607220035258833,0.9842222505747801,1.5668645273566737,0.9523783386895139,1.1045857050650805,1.3804528636620041,0.3420682979798693
2000-01-27,1.740051829354653,0.9663654039887538,1.5433256731719438,0.9404231157294848,1.0838987402980593,1.357881176552165,0.3426904148927505
2000-01-28,1.7904215983959633,0.9575629199128747,1.5651998787859527,0.9623299001241297,1.0718956640944728,1.3623529075408578,0.33912899523843787
2000-01-31,1.7592760770894824,1.0085834286846165,1.5866485317435979,0.9677404315683079,1.1023083588244826,1.3890223421761538,0.3375064511693787
2000-02-01,1.7750989197542464,0.9998448378537415,1.5888666322178493,0.988572531997954,1.1118809672437622,1.4087675148151606,0.33640836988956174
2000-02-02,1.8015636147496408,1.0047681047145134,1.6056647525904744,0.996963102286657,1.1154981517962541,1.4165553611408999,0.33550053602672925
2000-02-03,1.814469556127716,0.9999486917885723,1.6081708812852256,1.0210787162812336,1.106590237447464,1.422798042987233,0.3357983789258528
2000-02-04,1.7161129532909594,0.9652631501521413,1.5360724868033997,0.9680552506523769,1.085935215056172,1.3746605921262558,0.3395916675996955
2000-02-07,1.7171389176800556,0.9410839976080029,1.5202504990914607,0.9836254080450653,1.070580969969396,1.3728303928034111,0.33712675016737714
2000-02-08,1.7311462579422725,0.9395829103395613,1.5263931516934177,1.0036822155568166,1.0747562691899974,1.3880855790326718,0.3364954205619093
2000-02-09,1.707976791326886,0.9523979898271295,1.5244908057782702,0.9862094652541937,1.0697518377842703,1.3741066566454667,0.3369186101687457
2000-02-10,1.6979574805428188,0.9866518955907317,1.5463973321249678,0.9658797713943226,1.0754101515625787,1.3672713666312943,0.3338251295866265
2000-02-11,1.687093278153143,0.9866900344411709,1.540960819349965,0.9868467406456332,1.090201781593672,1.3911402451881736,0.3339163025802637
2000-02-14,1.7428113407352728,1.0099484201503979,1.5867916655686616,1.0109454748524755,1.0850353543673372,1.4012635737687302,0.33115680070711345
2000-02-15,1.7452475473610634,1.0094621538275415,1.5877602234896004,1.0272400683264291,1.0808313175826478,1.4076872704273584,0.3310060975875911
2000-02-16,1.7446532468687606,0.9936900954234265,1.5762131635525152,1.0477534071166132,1.0569012174116454,1.4003548133328416,0.3307084724135591
2000-02-17,1.766611442351432,0.9930022352754116,1.5861440810839222,1.0617000550376396,1.0354424492965253,1.3910560298610948,0.3308653879152125
2000-02-18,1.7390631892324162,0.9208118263803916,1.5215822699304542,1.0398354777826941,1.0228622167794734,1.3682270697177445,0.32876886559149376
2000-02-22,1.7600529303030878,0.9293677898391929,1.5389056281863356,1.0540724809965045,0.9976336887409427,1.3566137674988608,0.3271576974415116
2000-02-23,1.7579447554091405,0.9765015659097201,1.5725595557707959,1.0355294297235211,1.0339852418988853,1.372762762129583,0.3260351423230617
2000-02-24,1.7554568986819838,0.9399495447534599,1.54473460825378,1.056068952466849,1.0263334486777764,1.3792191383463772,0.32555747655443973
2000-02-25,1.7714361549649407,0.9310256678611785,1.5457519280812697,1.0476951370569214,1.0519375219109537,1.3927519093665586,0.3267908963582653
2000-02-28,1.7893021330623482,0.9247017670226225,1.5498722338043736,1.0658161361294267,1.060104142350709,1.4092979332441007,0.32717418644889507
2000-02-29,1.8343260652487186,0.9197845905593419,1.5692696027725788,1.0918635493079607,1.070938658651908,1.4330768298616459,0.32618995040452425
2000-03-01,1.818328155983979,0.9425091507565082,1.5789027378760494,1.0790882661445156,1.0885623484741658,1.4397818216667528,0.32393321983750284
2000-03-02,1.8687497431226068,0.9379604995667026,1.5997954486615,1.090595247921082,1.088125783095414,1.4460541674715768,0.3246873693445798
2000-03-03,1.8590249634005183,0.9466562824233093,1.600884852222786,1.085336913973379,1.076069656698444,1.4341497165304604,0.32543837991732283
2000-03-06,1.8613387691438945,0.9582243206932186,1.6102699023333908,1.0851319950105371,1.0636927246018029,1.4249709552755176,0.3257946152268073
2000-03-07,1.8569131699838302,0.9886629944199488,1.6308258625388097,1.0833683499484505,1.0541226200429425,1.4165942815258876,0.3252878928553032
2000-03-08,1.8321333142493583,0.9605348157450809,1.5965311317744293,1.0611689426677078,1.0119165779147175,1.3706505536383637,0.3278103275507807
2000-03-09,1.8219310993264384,0.9545589388223396,1.5869816097446643,1.0684924094686965,1.0111584166238268,1.374374519312923,0.3279310814849879
2000-03-10,1.8563036671416968,0.9711888520428756,1.6150392019174544,1.0780300278753763,1.033816237010667,1.3972599752625159,0.3282702535703923
2000-03-13,1.8592798357630995,0.9481780261391295,1.5993272873817297,1.0746629296258572,1.0156048789587764,1.3813335459525866,0.32840795704018777
2000-03-14,1.8643272111332831,0.9215897636237901,1.582494453150862,1.061376220487575,0.9928081493401535,1.3567263244974748,0.32775977295014197
2000-03-15,1.8514357615822006,0.9123316812694539,1.5694293527455287,1.072932401555017,0.9825938090802385,1.355211193284244,0.32776315302896675
2000-03-16,1.833097364430441,0.9007800444307819,1.551709934682111,1.068025552187991,0.9940605201635235,1.3606943875061444,0.32767792824735853
2000-03-17,1.873185010695606,0.8532770268874043,1.538526815940387,1.1050224184511215,0.9774673418046524,1.370517558120893,0.32444089147246624
2000-03-20,1.8482815420203376,0.8715772549553695,1.5407412982142605,1.099026922740364,0.9865651068339859,1.374432768290769,0.3229668380922141
2000-03-21,1.9183331899276692,0.861866041596567,1.5632628612050377,1.0975496735522396,0.9827799851482873,1.3707272423332817,0.32759398144239704
2000-03-22,1.8953927912289597,0.8597649470318889,1.5493881593479306,1.0985222562094872,0.9643369623788427,1.3574616426346129,0.3287129368731134
2000-03-23,1.9107806016395374,0.8799155782766165,1.5717579479486414,1.1083928361216955,0.9567627883902532,1.356996507448563,0.32825874947429406
2000-03-24,1.8977050520722587,0.9067854512170276,1.5833707972252684,1.1220427171343912,0.975024138247115,1.37834647849887,0.3300077874771942
2000-03-27,1.8993631267515967,0.9028092910753636,1.5813904629532383,1.1248164996106693,0.9701712161216894,1.3763479732201527,0.3298432971799768
2000-03-28,1.8463424465833511,0.9236707563165723,1.570776129504549,1.1130223944159718,0.9714638690630771,1.3709597043972246,0.32966368356732484
2000-03-29,1.8748392060764216,0.9607835026448168,1.6130747913226127,1.133496615636935,0.9663131943980073,1.378718546849928,0.3286322607252858
2000-03-30,1.8758687243202123,0.9134049801956776,1.5786208742077807,1.159950935753654,0.9111666859586777,1.3499683203938244,0.3274562904110728
2000-03-31,1.8433320513916376,0.9246911826305371,1.5720129858761156,1.1511191201164757,0.9091881449523229,1.343549191193756,0.3266918282835591
2000-04-03,1.9075795965030422,0.9197596193630565,1.6006862659733865,1.187019766490346,0.8900285999093349,1.3493344387024542,0.3242790870205609
2000-04-04,1.897296519375658,0.8539789006386038,1.5435880207216206,1.1627772089670223,0.8618901388962626,1.3122745259632003,0.32996149301282923
2000-04-05,1.939564210756751,0.8665081565820787,1.5730739145708073,1.1569723763263196,0.8757913532600616,1.3188983643106726,0.3298410216711903
2000-04-06,1.8934271069773954,0.8687359846818548,1.5500378846148914,1.1566372494257757,0.8701229014326339,1.3143901714619497,0.3316963939535379
2000-04-07,1.8737633876947077,0.8439181991743915,1.5225774239711094,1.1530837806634742,0.8657606012793891,1.3090342030772137,0.3310980703251367
2000-04-10,1.8463877402060935,0.834000751771477,1.5015195008388613,1.1369030765367232,0.845087419310404,1.283551752657815,0.3326020629882795
2000-04-11,1.8549879947363261,0.8690589231283041,1.5311018572919808,1.1231809001416766,0.8612756512463344,1.2878087445407933,0.33212540002485713
2000-04-12,1.9058212603185878,0.8780062884002012,1.5612957930058755,1.1283888362577967,0.8683734461444113,1.2959913822417415,0.33292143548325603
2000-04-13,1.8660924558154657,0.8631164088254442,1.5285184448812437,1.1176909615196893,0.8569316825905128,1.2809711080250454,0.33539211910314265
2000-04-14,1.8593744558204672,0.819443530694297,1.4923610293219853,1.101095033537028,0.8453529209639218,1.2620388137568834,0.33644553847845093
2000-04-17,1.8526110294350466,0.823347278849176,1.4922777550015103,1.1045876571033209,0.8618444326244775,1.276597570481925,0.33566534388842983
2000-04-18,1.875420546437102,0.8386261398598841,1.5144748666223597,1.136386435937629,0.8397708987059602,1.2757596894464485,0.33543026538784965
2000-04-19,1.8581793501123929,0.8041354574223988,1.4816800642575874,1.173894486313089,0.8143628793720811,1.2767669353336693,0.3328444872627862
2000-04-20,1.8281620323272958,0.833025903583121,1.4848320511209003,1.2419132543960798,0.7914527828183318,1.2922654924476518,0.3380212340226993
2000-04-24,1.8220153914543953,0.8420032733574273,1.4882534024920346,1.2391611562085851,0.7851028260302131,1.286061092920331,0.33830216139783886
2000-04-25,1.8227791958979576,0.8438382881270728,1.4899381721672078,1.2654047769110734,0.7831703825816062,1.2985560735121906,0.3383294985626799
2000-04-26,1.8143601374653282,0.8436604791083336,1.4856158463756093,1.2582622541461348,0.7961717516609846,1.3038067167331708,0.3383068378433404
2000-04-27,1.8029193529623144,0.867124101824162,1.496629787577105,1.2570254355172996,0.8289819561193382,1.3272895906445228,0.3382258072476364
2000-04-28,1.8253397951392383,0.8587282801720443,1.5015093399092647,1.2646038251211225,0.8341417280468644,1.3351923263551286,0.3389049493637928
2000-05-01,1.8912248720693894,0.8989517000251583,1.5657839259759758,1.2850850579938646,0.8096366539960697,1.3277871987161236,0.33319294514589826
2000-05-02,1.8913495030238117,0.8912802355172672,1.5599643165945178,1.2820978521472663,0.8058931535593351,1.323224809525872,0.33365286702245384
2000-05-03,1.919376037241688,0.9117067955190806,1.58875558841421,1.267821728535112,0.8113015422463864,1.319370544218536,0.33184185248153714
2000-05-04,1.8732680381187652,0.9103341405381679,1.5685838943409685,1.2344922318201523,0.8543465201741195,1.3337283296485714,0.328055387382105
2000-05-05,1.8982020404769864,0.9488187528107391,1.6089663495452364,1.2451263348061707,0.8585153302473949,1.3424691365579915,0.3273229265201305
2000-05-08,1.9119508990384377,0.947839737170917,1.6148425902370651,1.238565319447613,0.8781729636688278,1.3523598832155361,0.32794529947722395
2000-05-09,1.928320760711558,0.9314021093060786,1.6108033129767991,1.2502039395674307,0.8643856946787105,1.3484937373519261,0.3276094580212248
2000-05-10,1.9428490059942634,0.9287157246033366,1.6151198020028703,1.2675113581352258,0.8487833099965032,1.3448292040595156,0.3280427069294381
2000-05-11,1.9457891513314602,0.9273811576638697,1.6155905695567416,1.2836933740984082,0.8320113904675572,1.3406766371103562,0.32806100040236347
2000-05-12,1.9229128807330604,0.9057607512127611,1.5893886651425317,1.2948098624616247,0.8423797280520701,1.3549318467626075,0.32725640702021014
2000-05-15,1.9673729120939496,0.9083459813486817,1.614084564216187,1.339769170180685,0.8152474076976296,1.358116090411139,0.3255362189157473
2000-05-16,1.9580376465009093,0.9215030432939474,1.6190753508234774,1.3323668608175043,0.8191934863230456,1.3569418415730359,0.32562548532893937
2000-05-17,1.9405224618145231,0.9107532998115792,1.603178763794773,1.3549953476194379,0.8183620816736197,1.368229266373079,0.3243763611515741
2000-05-18,1.9058277137521704,0.9420908854713388,1.6086216674805687,1.3818009405518068,0.8238985992809315,1.3856731121719736,0.3240278460418431
2000-05-19,1.8773883656318173,0.9323221363218783,1.587883498249565,1.3545035179893008,0.8040637287265897,1.355255683798039,0.325098841357671
2000-05-22,1.831254257885957,0.8774091980073435,1.5236771813533851,1.3361395287260227,0.7860179764667923,1.3302572671436275,0.3270196223881634
2000-05-23,1.7991136045929819,0.8739885223610167,1.506660214746368,1.308772077669025,0.8194881950683005,1.3388287681058413,0.3251189110264977
2000-05-24,1.8508553127752199,0.8964938739368952,1.548565310899088,1.314592088925767,0.8359602723472656,1.3538846338337212,0.32495028246312013
2000-05-25,1.8547142749899737,0.8849733183400943,1.5422500768172425,1.2957081071133691,0.8494030128684289,1.351325159740214,0.3242622340755474
2000-05-26,1.8005268160943715,0.8477551334395237,1.4873903617747881,1.2899843656635375,0.8156793469109666,1.3214903236295856,0.32657271361503043
2000-05-30,1.8508105112544753,0.8591085484065807,1.5216207391323202,1.3509397171429032,0.7915243096291686,1.334563767586093,0.32529133424992407
2000-05-31,1.8149962614005133,0.8086561340383478,1.4670772620680843,1.3343555235350848,0.7749137416285203,1.3124465233460774,0.3243780889531547
2000-06-01,1.888687943620275,0.8254049021852097,1.5156924426265725,1.3414786839196393,0.7860720201408559,1.3246685895049255,0.3223504393633244
2000-06-02,1.8344778552352483,0.7692033401767878,1.447099476240428,1.3183031314301907,0.7550505424407192,1.2875440461729946,0.32514297880640564
2000-06-05,1.8120614243627786,0.7662920976529215,1.4345519157989202,1.2981033700572004,0.7409217710543431,1.265991542847234,0.32529718009374103
2000-06-06,1.7038850214941808,0.7238757289493961,1.3545377923835518,1.2736725248353293,0.7459311822732461,1.256869415477771,0.3151881662066985
2000-06-07,1.6923336454339488,0.7078507885754448,1.337558413498059,1.2915619755034746,0.7336672589457304,1.2572486978657937,0.3141641531812263
2000-06-08,1.672270328002346,0.6810208843511587,1.3085765801083116,1.3132052061895059,0.717212964598195,1.256035067418425,0.31304742187048634
